label_uid,label_id,region_id,region_class,pano_id,pano_in_run,capture_date,vintage,months_ours_minus_theirs,human,feed_correct,pano_agree_0.3,world_agree_0.3_2.6m,world_agree_0.3_per-pano,pano_agree_0.55,world_agree_0.55_2.6m,world_agree_0.55_per-pano
gainesville:26734,26734,40,full,cuAwMle6bj4e8d_0Y_YyBQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,False,False
gainesville:26736,26736,40,full,Uwe6JmE3iIQ11VkAtln2Bw,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26737,26737,40,full,Uwe6JmE3iIQ11VkAtln2Bw,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26738,26738,40,full,Uwe6JmE3iIQ11VkAtln2Bw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,False,False
gainesville:26740,26740,40,full,Uwe6JmE3iIQ11VkAtln2Bw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26741,26741,40,full,9K1yWn8v8RNVrrvti8ocDA,True,2024-06,same pano,0,disagreed,False,False,True,True,False,False,False
gainesville:26742,26742,40,full,9K1yWn8v8RNVrrvti8ocDA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26743,26743,40,full,IYkC_sPdeHFIVGkGehakMA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26745,26745,40,full,IYkC_sPdeHFIVGkGehakMA,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26746,26746,40,full,wk2BV6KnjJyZ2eE9iudvDA,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26748,26748,40,full,wk2BV6KnjJyZ2eE9iudvDA,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26750,26750,40,full,wk2BV6KnjJyZ2eE9iudvDA,True,2016-07,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:26751,26751,40,full,12RopkmXdGO7qxVk-0bnBg,True,2007-12,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26754,26754,40,full,12RopkmXdGO7qxVk-0bnBg,True,2007-12,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26757,26757,40,full,Vl_23NeZ627k779VsSdXrQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26760,26760,40,full,Vl_23NeZ627k779VsSdXrQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26766,26766,40,full,hEI9t13XtZ3HWYKkNg24dQ,True,2024-06,same pano,0,unvalidated,True,True,False,False,True,False,False
gainesville:26767,26767,40,full,Xz0Lxth4raEqsHmzynffbA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26770,26770,40,full,zoMYHGFAM9UmFdcfA9psvw,True,2024-06,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:26772,26772,40,full,zoMYHGFAM9UmFdcfA9psvw,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26773,26773,40,full,8g3Iotdv12DfuK03E4wcoA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26775,26775,40,full,8g3Iotdv12DfuK03E4wcoA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26776,26776,40,full,kjartqCHxyVPd6mXDkfvsg,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,False,False
gainesville:26778,26778,40,full,xEiiSYbfTtAnCDGqy_0R8g,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26779,26779,40,full,PGYG5uZmVl8iExpYTs8QOw,True,2018-10,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26781,26781,40,full,-MTB70YMp3jsXGXaWbklpw,True,2018-10,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26783,26783,40,full,-MTB70YMp3jsXGXaWbklpw,True,2018-10,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26784,26784,40,full,-cCfMuS8trE1ePD6tn5znQ,True,2024-06,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:26785,26785,40,full,6vjQOqhzKQvM1Xb0A4_RIQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26786,26786,40,full,6vjQOqhzKQvM1Xb0A4_RIQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26788,26788,40,full,6vjQOqhzKQvM1Xb0A4_RIQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26790,26790,40,full,7tgxcLyAxz_l3H9gvzbVbQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26791,26791,40,full,gIv3vA3o2n_7KvWlZfzuEA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26793,26793,40,full,gIv3vA3o2n_7KvWlZfzuEA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26795,26795,40,full,xpqeRYhX5zN5BNpYYVjhbg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26797,26797,40,full,xpqeRYhX5zN5BNpYYVjhbg,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26799,26799,40,full,FBWfu2rW76OaKnWR-SR2SA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26800,26800,40,full,FBWfu2rW76OaKnWR-SR2SA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26802,26802,40,full,-gtai8YzoCIJI6nk0XcbWw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26804,26804,40,full,RbXz54dT7WFoYbJCSBpieA,True,2024-06,same pano,0,unvalidated,,False,True,True,False,True,True
gainesville:26806,26806,40,full,RbXz54dT7WFoYbJCSBpieA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26807,26807,40,full,zeZckpTKoCBeFr2Do2DJWA,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:26810,26810,40,full,zeZckpTKoCBeFr2Do2DJWA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26811,26811,40,full,YLFeqaeLmPAakMXrnxOXrA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26813,26813,40,full,YLFeqaeLmPAakMXrnxOXrA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26814,26814,40,full,MHMtDF3uw4nMTIjBU4O5YA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26815,26815,40,full,MHMtDF3uw4nMTIjBU4O5YA,True,2024-06,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:26819,26819,40,full,_Nj9OaGOyDitR22E0O1MIg,False,2021-03,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26821,26821,40,full,_Nj9OaGOyDitR22E0O1MIg,False,2021-03,>36 mo older,39,unvalidated,True,,True,True,,True,True
gainesville:26823,26823,32,full,Q0Xv85VGwnqfbcDyYBdhaA,True,2026-02,same pano,0,unvalidated,True,True,False,False,True,False,False
gainesville:26825,26825,32,full,jcjsy30yXNRqJSL2TWDfBQ,True,2025-04,same pano,0,unvalidated,True,False,False,True,False,False,True
gainesville:26830,26830,32,full,_hp2pty0gwTkRjemEwy5Aw,True,2025-04,same pano,0,unvalidated,True,True,True,False,True,True,False
gainesville:26833,26833,32,full,P-0kEkEDO5vAsWvkoViUGw,True,2025-04,same pano,0,agreed,True,True,False,True,True,False,True
gainesville:26839,26839,24,full,ab8s6_eiIQhakAOaU_y5Hg,False,2026-02,newer than ours,-10,unvalidated,True,,True,False,,True,True
gainesville:26840,26840,24,full,ab8s6_eiIQhakAOaU_y5Hg,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26841,26841,47,full,6KIUoQUVOKiKkmjKEH4i7A,False,2026-02,same month,0,unvalidated,True,,False,False,,False,True
gainesville:26843,26843,40,full,e6hmUMrG1DlvbUxwhSpQEw,False,2026-02,newer than ours,-16,unvalidated,True,,True,True,,True,False
gainesville:26846,26846,47,full,6KIUoQUVOKiKkmjKEH4i7A,False,2026-02,newer than ours,-10,unvalidated,True,,True,False,,True,False
gainesville:26849,26849,8,full,mrXlZtrXZ8uEonPtwCh1Ig,False,2026-02,same month,0,unvalidated,True,,False,False,,False,False
gainesville:26852,26852,24,full,uOWJjrPA3T6NZOly5tHArg,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26858,26858,47,full,5g3NLUagBAp7YnJMxnF4cw,False,2026-03,same month,0,unvalidated,,,True,False,,True,False
gainesville:26859,26859,47,full,5g3NLUagBAp7YnJMxnF4cw,False,2026-03,newer than ours,-17,unvalidated,False,,False,True,,False,False
gainesville:26860,26860,40,full,hfy_8BWoBvzpvbsNzkn1Cw,False,2026-02,newer than ours,-16,unvalidated,,,True,True,,False,False
gainesville:26863,26863,47,full,4mfZZaMzeEs2JxKz4K5woQ,False,2026-02,1-18 mo older,1,unvalidated,True,,True,True,,True,True
gainesville:26865,26865,47,full,4mfZZaMzeEs2JxKz4K5woQ,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26869,26869,40,full,94NsmEtu85Whe_g9Ha3D7A,False,2026-02,newer than ours,-16,unvalidated,,,True,True,,True,True
gainesville:26871,26871,40,full,6UXxBTkpPZ7pnHFlZ8zkMA,False,2026-02,newer than ours,-16,unvalidated,True,,True,True,,True,True
gainesville:26873,26873,40,full,J66Nmbud_n5lRc1NUy1E0Q,False,2026-02,newer than ours,-16,unvalidated,True,,True,True,,True,True
gainesville:26876,26876,40,full,M5MqFaGAHJQsgBuGWlAkqQ,True,2026-02,same pano,0,unvalidated,True,True,False,False,True,False,False
gainesville:26881,26881,47,full,BulLF_rpa-2X_oRpr9QiVg,False,2026-02,newer than ours,-16,unvalidated,True,,True,True,,True,True
gainesville:26883,26883,46,full,7N5mKejGERNnLzjnLgbGeA,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26888,26888,40,full,wqc7HtdSXWDdw69s6lqGSA,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26891,26891,40,full,BZX8x9qUU4YRXq_MYmSPsw,False,2026-02,newer than ours,-16,unvalidated,True,,True,True,,False,False
gainesville:26895,26895,46,full,A6VNygB-ILVGYuV0gRLosA,False,2026-02,newer than ours,-80,unvalidated,True,,True,True,,True,True
gainesville:26897,26897,46,full,XoBBNQzLbwWFTb1tezohLw,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:26900,26900,40,full,C1gvqir-QR2Epk6_9ab0LA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26901,26901,40,full,C1gvqir-QR2Epk6_9ab0LA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26902,26902,40,full,AIc7N8cNWENKM9SGaNfcAw,True,2024-06,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:26904,26904,40,full,AIc7N8cNWENKM9SGaNfcAw,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:26905,26905,40,full,3LTfl5zeCOu7KdH_mS6R6Q,True,2023-09,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26907,26907,40,full,3LTfl5zeCOu7KdH_mS6R6Q,True,2023-09,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:26908,26908,40,full,MjzLArMARsdMIAFV6bsu_g,True,2023-09,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26910,26910,40,full,MjzLArMARsdMIAFV6bsu_g,True,2023-09,same pano,0,unvalidated,,True,True,True,False,True,True
gainesville:26911,26911,40,full,HQs2vk3RcfUXQ2yRT2z0Uw,True,2023-09,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:26912,26912,40,full,Sh0RUWw0GZyWx4wjUVGoCg,True,2024-06,same pano,0,unvalidated,True,False,True,False,False,False,False
gainesville:26915,26915,40,full,Sh0RUWw0GZyWx4wjUVGoCg,True,2024-06,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:26916,26916,40,full,6EcCUl9LhLXnIT5Y6cDrPg,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:26917,26917,40,full,6EcCUl9LhLXnIT5Y6cDrPg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26918,26918,40,full,hi3SlAnIzBFseEJvKGYkNQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26920,26920,40,full,hi3SlAnIzBFseEJvKGYkNQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26921,26921,40,full,UtMbPOg8wPQ70p3kncTTAQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26923,26923,40,full,vMoCutCPF5Z0RIyNg6WJPA,True,2024-06,same pano,0,unvalidated,,False,True,True,False,True,True
gainesville:26925,26925,40,full,vMoCutCPF5Z0RIyNg6WJPA,True,2024-06,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:26926,26926,40,full,KXQBlaruX8xURUQw_R8zfg,True,2007-12,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26928,26928,40,full,AU-ZxNboF64l3Hq7NdSQZg,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26929,26929,40,full,n7ZqJR1fs856qCRpV8b2Xg,True,2024-06,same pano,0,agreed,True,False,True,False,False,False,False
gainesville:26931,26931,40,full,n7ZqJR1fs856qCRpV8b2Xg,True,2024-06,same pano,0,unvalidated,False,False,False,False,False,False,False
gainesville:26932,26932,40,full,bIGSay3JD-bXbAgK4oNKMg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26934,26934,40,full,bIGSay3JD-bXbAgK4oNKMg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26936,26936,40,full,bIGSay3JD-bXbAgK4oNKMg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26937,26937,40,full,bIGSay3JD-bXbAgK4oNKMg,True,2024-06,same pano,0,unvalidated,,True,True,True,True,True,True
gainesville:26938,26938,40,full,5GsQ4rdZvmTwTa2dG0T-pw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,False
gainesville:26940,26940,46,full,echLJ3x2BxXepNFRUOm6xg,True,2026-03,same pano,0,unvalidated,True,True,False,False,True,False,False
gainesville:26944,26944,46,full,ns-WkzOQgvHHv2w5dedt0A,True,2024-06,same pano,0,unvalidated,True,True,False,True,True,False,True
gainesville:26947,26947,40,full,V7bw0QgsyryGGWauHUo91w,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26950,26950,40,full,V7bw0QgsyryGGWauHUo91w,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26951,26951,40,full,H4A8Tl2G-GO62Pej8gXsnw,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26954,26954,46,full,H4A8Tl2G-GO62Pej8gXsnw,True,2026-02,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:26960,26960,40,full,IIFU11JY8z9rcLjsdtWuUQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26962,26962,40,full,kl-HDzkjWg9RTw0I4XFuUg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26964,26964,40,full,IIFU11JY8z9rcLjsdtWuUQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26965,26965,40,full,cOOhUbijZRlH08om7sdsTw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26968,26968,40,full,CrHSTWhSbHtPqRQBpS-y6A,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26971,26971,40,full,sezUSIFZaMnENh-iqAYq5g,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26974,26974,40,full,CrHSTWhSbHtPqRQBpS-y6A,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26978,26978,40,full,iM1hXy97ckAlRZWfh_uNuA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26979,26979,40,full,iM1hXy97ckAlRZWfh_uNuA,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26980,26980,40,full,6x0KwEI_JYJtxBPakA-7eQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:26981,26981,40,full,6x0KwEI_JYJtxBPakA-7eQ,True,2024-06,same pano,0,unvalidated,False,False,True,True,False,True,True
gainesville:26983,26983,40,full,56wJSd4p6O2Q4axwOtUtBg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26985,26985,40,full,56wJSd4p6O2Q4axwOtUtBg,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:26987,26987,40,full,6H_Qx7pWSe8D1d0UItTSAA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:26988,26988,40,full,dJzKr5MgGTGtGzgYoOGayg,True,2024-06,same pano,0,unvalidated,,False,False,False,False,False,False
gainesville:26991,26991,40,full,33m9hFDewF_6MlPQeEFJug,False,2024-06,newer than ours,-95,unvalidated,True,,True,True,,True,True
gainesville:26993,26993,40,full,33m9hFDewF_6MlPQeEFJug,False,2024-06,newer than ours,-95,unvalidated,,,True,True,,True,True
gainesville:26997,26997,16,full,ytkSbuW-l8u7cKytFIsOrA,True,2026-03,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27000,27000,40,full,XAEs__P11i8VgIH8-QFXXQ,False,2026-02,same month,0,unvalidated,True,,True,True,,False,True
gainesville:27002,27002,50,full,RyyswO7VHQMbiHmnoBWopQ,True,2025-04,same pano,0,unvalidated,True,False,True,True,False,False,True
gainesville:27005,27005,50,full,RyyswO7VHQMbiHmnoBWopQ,True,2025-04,same pano,0,unvalidated,True,False,True,True,False,False,False
gainesville:27009,27009,40,full,Ju9gWk090ZExYmDxgO0KOg,True,2026-02,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27011,27011,50,full,87dwj8ND_qwFPY003AsmEQ,False,2025-04,1-18 mo older,10,unvalidated,True,,False,True,,False,False
gainesville:27014,27014,50,full,87dwj8ND_qwFPY003AsmEQ,False,2025-04,1-18 mo older,10,unvalidated,True,,False,True,,False,False
gainesville:27017,27017,40,full,VWMApFeYDoQmO9taDRV-lg,True,2018-10,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27019,27019,40,full,VWMApFeYDoQmO9taDRV-lg,True,2018-10,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27020,27020,40,full,9IE62nHGm0sUYGrm5LhLqQ,True,2018-10,same pano,0,unvalidated,,True,True,True,False,True,True
gainesville:27022,27022,40,full,9IE62nHGm0sUYGrm5LhLqQ,True,2018-10,same pano,0,unvalidated,,False,True,True,False,False,False
gainesville:27023,27023,40,full,jjl2xWA-8HEPItEkJt0qcQ,True,2018-10,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27025,27025,40,full,jjl2xWA-8HEPItEkJt0qcQ,True,2018-10,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27027,27027,40,full,jjl2xWA-8HEPItEkJt0qcQ,True,2018-10,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27031,27031,40,full,gVtrXR9rny0Db5rKj7Vj4A,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27034,27034,40,full,gVtrXR9rny0Db5rKj7Vj4A,True,2026-02,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27038,27038,44,full,pezLpU8OAFLUd52xNEtOHg,False,2025-04,1-18 mo older,10,unvalidated,True,,True,True,,True,True
gainesville:27041,27041,44,full,pezLpU8OAFLUd52xNEtOHg,False,2025-04,1-18 mo older,10,unvalidated,True,,True,True,,False,True
gainesville:27045,27045,40,full,OqZ3f2lm4jtKei0MvdC8rA,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27046,27046,40,full,OqZ3f2lm4jtKei0MvdC8rA,True,2016-07,same pano,0,unvalidated,True,False,True,True,False,False,False
gainesville:27047,27047,40,full,ST3HXC53BTvShtjgcdf5JA,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27049,27049,40,full,ST3HXC53BTvShtjgcdf5JA,True,2016-07,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27051,27051,40,full,ST3HXC53BTvShtjgcdf5JA,True,2016-07,same pano,0,agreed,True,True,True,True,False,False,False
gainesville:27052,27052,40,full,4E7MwEIbsFZCIjfVXgu52Q,True,2016-07,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27054,27054,40,full,4E7MwEIbsFZCIjfVXgu52Q,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27055,27055,40,full,3xqC1bvoDnIq9VpU4jJVzg,True,2016-07,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:27056,27056,40,full,3xqC1bvoDnIq9VpU4jJVzg,True,2016-07,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27058,27058,40,full,joKh2_Fae6pfYMLPLLxTZQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27060,27060,40,full,joKh2_Fae6pfYMLPLLxTZQ,True,2024-06,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:27061,27061,40,full,Y9EI4b-YQHo8mhj3qPAWWw,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27064,27064,40,full,ol8pd2Ch0zQansepx0ATGA,True,2024-06,same pano,0,agreed,True,True,True,True,False,True,True
gainesville:27067,27067,24,full,lbiNMyop3Ihlw3tUSTF-dA,True,2025-04,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27070,27070,24,full,lbiNMyop3Ihlw3tUSTF-dA,True,2025-04,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27074,27074,40,full,iI3i1VPpLyeXMov80xwPZQ,True,2021-03,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27075,27075,40,full,3lYcSrG314mcHs2Tu6aJUQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27076,27076,40,full,3lYcSrG314mcHs2Tu6aJUQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27078,27078,40,full,3lYcSrG314mcHs2Tu6aJUQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27079,27079,40,full,0hJUXUFVPP2IYkAnd5_z2A,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27080,27080,40,full,IO_f4y_DQZH3ItQUlK4odg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27082,27082,40,full,IO_f4y_DQZH3ItQUlK4odg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27084,27084,40,full,FVG0JiLGBZTpDH9tgAD0UQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27086,27086,40,full,hTQx_7rJ5Sj0Oprn8UyNjg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27087,27087,40,full,-_gezTLhATd-JzF_y_HHCQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27089,27089,40,full,-_gezTLhATd-JzF_y_HHCQ,True,2024-06,same pano,0,unvalidated,True,True,True,True,False,True,True
gainesville:27090,27090,40,full,txb5tQJ14g_05KHd1sFi-Q,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27092,27092,40,full,txb5tQJ14g_05KHd1sFi-Q,True,2024-06,same pano,0,unvalidated,,False,False,False,False,False,False
gainesville:27093,27093,40,full,3Eo-Z9lrFVlMG4sebUY3JA,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27097,27097,40,full,XpUQs-mjhuDRoZxP0U7Xyg,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27101,27101,40,full,jC20RvmjYw-i6WsrFiUW9Q,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27103,27103,40,full,bqL6hohl4KDjSvwj1FvZuA,True,2024-06,same pano,0,agreed,True,True,True,True,True,True,True
gainesville:27105,27105,40,full,V6J032OyKCMlB29AX_GONw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27109,27109,40,full,V6J032OyKCMlB29AX_GONw,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,False,False
gainesville:27111,27111,40,full,6Cc6sMdelsQyURk_SnSCxA,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27113,27113,40,full,lapLjDD20BVQBXx1p3fwkw,True,2024-06,same pano,0,unvalidated,True,False,True,False,False,False,False
gainesville:27115,27115,40,full,nfIhWpzmiqZ_RRG58aHVjw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27116,27116,40,full,-yEQ3HZzEkZxE7S-OdNesA,True,2024-06,same pano,0,unvalidated,True,False,True,True,False,True,True
gainesville:27117,27117,40,full,lEhYa23nSrvKFF1lwUSEww,True,2026-02,same pano,0,unvalidated,True,True,True,False,True,True,False
gainesville:27119,27119,44,full,IP2mrTtHdB2ks53cjb9Zxg,False,2026-02,same month,0,unvalidated,True,,True,True,,True,True
gainesville:27122,27122,44,full,pzvweYrD81-j3jfJcL58kg,False,2025-04,1-18 mo older,10,unvalidated,,,False,False,,False,False
gainesville:27124,27124,44,full,CHyg56SbQAEhv9cJkw2ovw,True,2025-04,same pano,0,unvalidated,True,True,False,False,True,False,False
gainesville:27127,27127,44,full,CHyg56SbQAEhv9cJkw2ovw,True,2025-04,same pano,0,agreed,True,True,False,False,True,False,False
gainesville:27129,27129,50,full,avltfJZDuhjd9BfqOjQdnQ,False,2026-02,same month,0,unvalidated,True,,True,True,,True,False
gainesville:27130,27130,40,full,avltfJZDuhjd9BfqOjQdnQ,False,2026-02,newer than ours,-59,unvalidated,True,,False,True,,False,True
gainesville:27133,27133,40,full,Mhewn-8zGt0lyr8QwPiEjg,False,2026-02,newer than ours,-59,unvalidated,True,,False,True,,False,True
gainesville:27135,27135,14,full,EneZBjyW7g9KvZZTuvhW1w,True,2023-09,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:27137,27137,40,full,EneZBjyW7g9KvZZTuvhW1w,True,2023-09,same pano,0,unvalidated,True,False,False,False,False,False,False
gainesville:27139,27139,40,full,8CncPVExU38zr_VfYUVm4g,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27140,27140,40,full,8CncPVExU38zr_VfYUVm4g,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27142,27142,40,full,B_I_PdOauYz6UMTAJHENCw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27144,27144,40,full,B_I_PdOauYz6UMTAJHENCw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27145,27145,40,full,_BoD9W5GhFwIitu7oHvCdw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
gainesville:27147,27147,40,full,_BoD9W5GhFwIitu7oHvCdw,True,2024-06,same pano,0,unvalidated,True,True,True,True,True,True,True
